prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
46.476072999997996,2.575290999997378,552.4919840000002,3.9744009999994887,7.385261999999784,1.0478909999983443,6.8484819999976025,2.4388810000018566,6.359781999999541,2.145860000000539,4.331830999999511,3.90918099999908,3.8403309999994235,8.17116199999873
38.44654999999693,2.5151909999985946,542.2357120000015,1.4922609999994165,7.424442000003182,1.1064499999993131,6.916241999999329,2.459610000001703,6.806491999999707,2.005901000000449,4.585250999996788,4.105482000002667,4.270981999998185,8.268012000000454
44.66428199999791,2.7761409999984608,549.8735330000018,2.5112609999996494,7.399122999999236,3.5600409999969997,6.91815200000201,2.2541009999986272,6.278960999999981,2.024421000001894,4.2289010000022245,3.7431109999997716,3.7401610000015353,8.27411199999915
37.542121000002226,3.5071810000008554,547.1334129999996,2.67171099999905,9.974973000000318,1.1658600000009756,6.947282000000996,2.3324910000010277,6.449871000000712,2.1231110000007902,4.416020999997272,3.9961309999998775,3.9994210000004387,8.127712999998039
44.939203000001726,2.725829999999405,543.5244420000017,1.8548699999992095,7.450692000002164,1.7177110000011453,6.870061999998143,4.802060999998503,6.546002999999473,2.0564900000026682,4.505350999999791,3.816361000001052,3.968291000001045,8.380392000002757
37.96595099999831,2.5553209999998217,557.432546,1.8479809999989811,8.357231999998476,1.127981000001455,6.667040999996971,2.24188100000174,6.525590999997803,1.9798209999971732,4.553871000000072,3.8716909999966447,4.110141000001022,7.966312999997172
45.78891099999964,2.962031000002753,538.4215320000003,2.603861000003235,7.562112000003253,3.6750710000014806,6.962711000000127,2.601721000002726,7.070872000000236,2.535691000000952,4.846261999999115,4.2009309999994,4.459051000001637,8.22174300000188
39.33513099999982,2.798601000002236,544.2350709999992,1.6011109999999462,7.449311999997008,3.6245510000007926,6.883943000000727,2.547171000001981,6.820501000001968,2.2060810000002675,4.651800999999978,4.039381000002322,4.118351000000985,8.52316200000132
38.01854000000094,2.6055410000008123,537.4657019999977,1.536671000001661,9.396691999998438,1.172191000001476,6.974990999999136,2.3320810000004712,6.733252000001812,2.332580999998754,4.629962000002706,4.01774099999966,4.238540999998804,8.438121999999566
41.341191999999864,3.6932710000000952,536.5911820000001,7.891642999999021,7.692191999998613,1.1935799999992014,6.962372000001778,2.550600000002305,7.3258720000012545,2.1849010000005364,4.93318200000067,4.371422000000166,4.402171000001545,8.294311999998172
38.01173099999869,2.4997810000022582,534.6364199999989,1.5503800000005867,7.482942000002367,2.9421910000019125,6.9676110000000335,2.192971000004036,6.634552000003168,2.2334310000005644,4.712132000000565,4.076141000005009,4.081630999993649,8.401531999996223
37.950551000001724,5.703910999996879,551.5804570000037,3.0250409999935073,7.996692000000621,2.2417399999976624,7.110152000001108,2.514850999999908,7.354731999999785,2.244440000002214,4.960352000001876,4.3977020000020275,4.41570099999808,13.394694000002346
37.94027900000219,2.5912909999969997,528.346891000001,3.2032800000015413,7.48449100000289,1.1177610000013374,6.881371000003128,2.2111909999948693,6.639821999997366,2.0103799999997136,4.612091999995755,3.90084200000274,4.050621000002138,8.263682000004337
37.90287100000569,2.541600999997172,524.2702680000002,1.5515999999988708,7.4453320000029635,1.1810509999995702,6.885361000000557,2.288550999997824,6.798282999996445,2.169090999996115,4.633550999998988,4.016331000006176,4.219461000000592,8.170122000003175
42.67246200000227,2.7372709999981453,531.4127819999994,3.632281000005605,7.539780999999493,1.1405000000013388,6.975981999996293,2.362600000000384,6.911361999998917,2.1728100000036648,4.756771000000299,4.145141000000876,4.19503199999599,8.533323000003293
37.77240000000165,2.561400999999023,534.934841000002,1.78736100000242,7.252242000002298,3.2327000000004773,6.645281999997678,2.221861000005447,7.531922000001941,2.1616910000011558,4.414142000001448,3.860490999999456,3.999690999997256,7.8456720000031055
37.67482100000052,2.5188100000013947,540.8110639999941,2.645080999995116,7.404291999999259,1.0993300000045565,9.252313000004506,2.368529999999737,6.308001999997941,2.167119999998249,4.455902000001515,3.9529209999964223,4.059230999999272,9.039613000000827
41.1387309999991,2.52541100000235,531.3879310000048,3.439390999999887,10.179111999997986,1.1069210000059684,6.917732000001706,2.393141000000469,6.331581999998889,2.133550999998988,4.234301000004052,3.691590999995242,3.815191000001505,8.087451999999757
38.17396100000042,3.7895410000055563,542.1527220000062,1.5990210000018124,9.621172999999544,1.2053000000014435,6.96495199999481,2.3933710000055726,46.059102999999595,3.3418299999975716,4.985301000000618,4.283701000000292,4.351791000000958,8.526972000006936
37.866761999997834,8.21834200000012,539.7526130000042,1.687300999998115,7.542811999999685,1.1998099999982514,7.093511999999464,2.457699999999022,7.310122000002593,2.1572109999979148,4.934011999997892,4.126200999999128,4.312942000004114,8.482481999999436
