prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
8.967176999984076,3.9206560000020545,67.93509700000868,2.7046419999969658,7.732932999992045,3.363714000006439,3.667654999997467,4.826650000002701,26.212180000002263,4.402778999996372,16.356948000000557,13.396666999993613,9.422320000012405,14.024558999983128
8.982178999984171,2.9554929999867454,71.88600299999234,2.5881510000035632,3.668336000002455,2.1093289999989793,3.689875000010943,3.2405029999790713,12.633864000003086,3.1242030000139493,8.52302600000985,9.467570000007981,8.508096000005025,4.29278799999156
13.735438000003342,4.919800000003306,78.3906100000022,2.500441000011051,3.7139660000102594,2.380650999984937,3.0224229999876115,3.2345539999951143,12.47737199999392,3.1028640000149608,8.73995700001251,8.116534000000684,7.883113999996567,4.3039980000176
12.343343000015011,3.7014349999953993,66.50006999998004,2.476280000002589,6.032193999999436,2.406589999998687,9.259869000001345,3.270023000019137,14.09087900002487,3.0739229999890085,8.39207400000305,7.499121000000741,8.637916999985464,6.678839000000153
8.794617999985348,2.8575720000080764,66.47814999998081,3.4223450000281446,3.9483069999841973,1.9918680000118911,2.8071920000074897,3.149262999999337,12.96169500000542,3.015242000023136,8.825356999994256,7.089329999987967,8.092684000002919,4.378169000003254
8.561465000006137,2.782101999997394,65.03775400001905,2.27903000000515,3.515964999998687,1.931129000004148,2.5951309999800287,3.1947440000076313,14.54224099998828,2.9885320000175852,8.21014500001911,6.867798000021139,13.49063699998078,4.326677999983076
9.08111800000188,2.7434010000142734,72.41936499997973,2.65844100000686,3.7222449999826495,2.0983589999959804,2.767301999992924,6.208626000006916,16.758029999997234,3.3979439999966417,10.00034300002153,7.179560999997193,7.670902000012575,4.460977999988245
9.885241000010865,2.8058320000127424,70.80735899999854,2.6922320000012405,3.955677000019932,2.3221900000062305,2.8044520000112243,3.3440540000156034,13.263695000001462,3.357625000004191,9.07794799999101,8.178032999974675,9.2053190000006,4.7417799999821
9.214369000022998,7.570841999986442,73.2638980000047,8.150163999991491,4.664069999998901,4.089077999989968,11.277567000011913,4.892021000006935,24.0472010000085,6.605928999983007,14.731792000005953,7.841863000008743,15.442735000018729,10.787776000011945
12.166631000000052,2.918181999993976,75.9849899999972,13.185154999984661,20.117064999998547,22.324963999999454,57.22828099998878,4.355618000001414,20.246704999997746,3.5075849999848288,26.331101000017952,8.731557000020985,7.695742000010796,6.212616999982856
