typeorm-findMany,typeorm-findMany-filter-paginate-order,typeorm-findMany-1-level-nesting,typeorm-findFirst,typeorm-findFirst-1-level-nesting,typeorm-findUnique,typeorm-findUnique-1-level-nesting,typeorm-create,typeorm-nested-create,typeorm-update,typeorm-nested-update,typeorm-upsert,typeorm-nested-upsert,typeorm-delete
46.87172900000587,2.2629609999712557,480.461873000022,3.5968920001760125,8.303782999981195,0.9744309999514371,7.959171999944374,7.376462999964133,5.2771030000876635,2.543660999974236,4.263601999962702,5.054722000146285,6.325232000090182,8.184092999901623
38.57509599998593,2.1910309998784214,457.8999950001016,0.8769310000352561,7.634512999793515,0.850109999999404,7.752373999916017,3.517580999992788,4.0312009998597205,1.7989699998870492,3.5673309999983758,4.14321200014092,4.9097420000471175,7.785922999959439
31.05183200002648,1.902821000199765,465.6232370000798,0.8578000001143664,7.554033000022173,0.6077600000426173,7.21851300005801,2.8111419999040663,3.520160999847576,1.5237010000273585,2.980600999901071,3.2257509999908507,4.000931999878958,7.565913000144064
32.31908200006001,2.114629999967292,459.0626649998594,2.3521310000214726,7.513052999973297,0.8264099999796599,7.625661000143737,3.145750999916345,3.986261999933049,1.8248910000547767,3.633871000027284,3.7456419998779893,4.527342000044882,8.15152300009504
29.307312000077218,4.105562000069767,463.57816500007175,0.8761100000701845,7.578552999999374,0.7048510001040995,7.402553000021726,3.222831000108272,4.069881999865174,1.9345509998966008,3.619541000109166,3.777441999875009,4.906921999994665,8.235612999880686
32.21573300007731,2.0201610000804067,469.74757000012323,0.9039000000339001,7.485963000217453,0.6336799999698997,7.300721000181511,2.996100999880582,3.7508119998965412,1.6927010000217706,3.360710999928415,3.501680999994278,3.8677709999028593,7.829552999930456
33.46303300000727,1.9234309999737889,466.7395170000382,0.8448499999940395,7.526222999906167,0.6729900001082569,7.399083000142127,3.2433909999672323,3.754012000048533,1.7316709998995066,3.173840999836102,3.245740999933332,3.9524719999171793,8.12514299992472
28.72760000010021,1.9651909999083728,462.8111069998704,3.4653809999581426,7.758172999834642,0.8261899999342859,7.583932999987155,3.2976420000195503,4.2402910001110286,1.928840999957174,14.76022500009276,4.043080999981612,6.835903000086546,8.01856300001964
34.625524000031874,1.9766910001635551,463.5263660000637,0.9860700001008809,7.6666230000555515,0.8663800000213087,7.783292999956757,3.2325319999363273,4.121191000100225,1.8910309998318553,3.6656919999513775,3.672810999909416,4.916711999801919,8.166723000118509
32.21701100002974,1.9476410001516342,473.30899100005627,0.9225510000251234,7.675091999815777,0.6571599999442697,7.37313299998641,2.9293309999629855,3.478380999993533,1.6929699999745935,3.223541999934241,3.2477909999433905,4.083092000102624,7.95297300000675
