prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
57.970588000000134,3.4876509999999143,769.9726289999999,4.332911999999851,9.703932999999779,1.4641200000005483,9.04492399999981,6.495162000000164,7.643052999999782,2.514791000000514,5.304411000000073,4.58252100000027,4.759220999999343,10.518742999999631
50.938178000000335,4.29019100000005,743.382799,5.79395199999999,9.599212999999509,1.1588510000001406,8.945041999999376,2.4839710000005653,7.25147300000026,2.392880999999761,4.75264100000004,4.287101999999322,4.382681000000048,10.327492999999777
50.29006699999991,2.835181000000375,770.7078579999989,10.099124000000302,21.145706999999675,1.510710000000472,9.060842999999295,2.772461000000476,14.921314000001075,2.6321100000004662,8.7101930000008,4.333531000000221,4.498360999999932,10.49991399999999
53.108266999999614,4.732511999998678,734.7093169999989,4.524000999999771,9.578073000000586,5.07560199999898,8.99278299999969,2.6004899999988993,7.186782000000676,2.3864709999998013,5.035502000000633,4.464582000000519,4.441200999999637,10.531963999999789
49.737645000001066,4.659061999998812,742.8698189999996,8.830543000000034,9.675962999999683,1.3337499999997817,9.057483999999022,2.670761000001221,7.340310999999929,2.4132509999999456,5.046700999999302,4.485181999998531,4.681061999999656,10.383082999998805
50.35367600000063,4.316951000000699,693.2298940000001,25.066537999999127,9.639001999999891,1.1964310000003024,8.835332999999082,2.435290999999779,6.595162000001437,2.168709999999919,4.573662000000695,4.06843200000003,4.135960999999952,10.195943000000625
50.67125599999963,3.0657410000003438,718.4797820000003,4.894521000000168,9.59446200000093,1.191011000000799,8.86376299999938,2.548171000000366,6.995982000000367,2.431620000001203,4.910281999998915,4.330380999999761,4.341350999999122,10.301104000000123
50.27966600000036,3.0096899999989546,747.6368200000015,8.538781999999628,9.512393999997585,1.1775300000008428,8.891232999998465,2.609599999999773,6.9634619999997085,2.349860999998782,4.733501999999135,4.141582000000199,4.203331000000617,10.259851999999228
50.36609500000122,2.9980710000018007,734.136935999999,5.081482000001415,9.648282999998628,1.2087410000021919,8.925151999999798,2.689181000001554,7.240152000002126,2.326380999998946,5.031162000002951,4.4449210000020685,4.922661000000517,10.401582999998936
49.501775000000634,3.067311000002519,748.8357609999985,8.795523000000685,9.506972999999562,1.1399899999996705,8.868683000000601,2.6000200000016775,6.869751999998698,2.403511000000435,4.776082000000315,4.2211610000013025,4.279952000000776,10.19962200000009
49.681964999999764,2.954352000000654,695.293103,26.524037999999564,9.726613999999245,1.2446410000011383,8.914832000002207,2.721621000000596,7.112773000000743,2.4818100000011327,4.970981999998912,4.454021000001376,4.5142610000002605,10.332603999999264
51.917475999998715,4.373601999999664,753.3766319999995,6.068862000000081,9.705683000000136,1.212720999999874,12.67579399999886,2.8777699999991455,7.3979919999983395,2.5715110000019195,5.2090019999996,4.614661999999953,4.5833610000008775,10.426853000000847
51.42235499999879,2.961710999999923,727.3700250000002,7.095021999997698,9.454212000000553,1.2051209999990533,8.548762999998871,2.484671000001981,7.226921999998012,2.3517400000018824,4.883741999998165,4.3176019999991695,4.491620999997394,9.957862999999634
50.834915999999794,3.008100999999442,752.6347500000011,4.980920999998489,9.694134000001213,1.201930999999604,8.870652000001428,2.522869999997056,7.024732000001677,2.3757709999990766,4.903030999998009,4.327550999998493,4.521491999999853,10.407992999997077
49.33060399999886,2.871490999998059,729.0942739999991,5.376651999999012,9.52794300000096,1.1310499999999593,8.82948199999737,2.5104909999972733,6.739571999998589,2.739170999997441,4.401401999999507,3.8789509999987786,4.036560999997164,10.382072999997035
51.50301499999841,3.0820109999986016,737.3320969999986,6.738291000001482,9.4657729999999,1.0884299999997893,8.775402999999642,2.2152900000000955,6.288571999997657,2.148360999999568,4.352290999999241,3.7274910000014643,4.768470999999408,10.176194000003306
52.010965000001306,3.004011000000901,708.0813680000028,6.384491000000708,9.483514000003197,1.1500210000012885,8.815621999998257,2.5223909999986063,6.789831000001868,2.6383910000004107,4.704720999994606,4.087221000001591,4.402092000003904,10.470682999999553
49.98436500000389,2.8189109999948414,756.8310519999941,6.304620999995677,9.40863199999876,1.0827300000019022,8.745073999998567,2.36354100000608,6.281151000002865,1.9675610000049346,4.233080999998492,3.700630999999703,4.042371000003186,10.46472399999766
50.3550350000005,4.823960999994597,736.4911659999998,4.966811999998754,10.9358729999949,1.2245010000042384,12.205903000001854,2.683831000002101,7.2593029999989085,2.3634799999999814,5.066441999995732,4.479150999999547,4.516851000000315,10.547482999994827
50.87806499999715,3.0628910000014002,734.3442949999953,7.956613000002108,9.629563000002236,1.202461000000767,8.871681999997236,2.6045610000001034,7.338171000003058,2.4778609999993932,5.0072609999988344,4.29915200000687,4.579482000001008,10.465942999995605
52.3929449999996,3.168572000002314,726.6881129999965,8.341562000001431,9.757813000003807,4.777331000004779,9.082052999998268,2.7844110000005458,7.623891999995976,2.4795709999962128,5.358331000003091,4.5918019999953685,4.68623099999968,10.454644000004919
50.50286600000254,3.1033509999979287,720.3871709999949,6.234221999999136,9.474112000003515,1.146310000003723,8.988524000000325,2.6029409999973723,6.8068809999967925,2.3655499999949825,4.743811000000278,4.129881000000751,4.316191999998409,10.255194000004849
50.43193400000018,2.9534510000012233,717.5969809999951,5.038941000006162,9.650712999995449,1.6185610000029556,9.045083000004524,2.5871709999992163,7.363710999998148,2.2837710000021616,4.691732000006596,4.28113100000337,4.257771999997203,10.353273000000627
50.44207599999936,3.0436009999975795,723.5062590000016,4.357011000000057,9.684262999995553,1.2921900000001187,8.938113000003796,2.430780999995477,7.0371220000015455,2.0013209999960964,4.729901999999129,3.9720410000008997,4.118821000003663,13.602435000000696
51.31519599999592,3.0460020000027725,741.1573229999995,3.976930999997421,9.580753000002005,1.1692810000022291,8.981041999999434,2.4493509999956586,6.9892519999993965,2.383861000002071,4.927422000000661,5.2625110000008135,4.260710999995354,10.384793999997783
52.388976000002,4.427661000001535,745.8325970000005,4.278661000003922,9.812524000000849,1.3576199999952223,9.01828199999727,6.46327200000087,7.512572999999975,2.2531209999942803,5.077070999999705,4.362261000002036,4.5425820000018575,10.562563999999838
50.78289600000426,3.075581000004604,720.6217269999979,7.1881429999994,9.531253000001016,1.0831299999990733,10.039934000000358,2.524080999995931,6.4789010000022245,2.254250999998476,4.47294200000033,3.9288220000016736,4.029521000004024,10.196631999999227
50.27948599999945,2.893920000002254,745.2487770000007,4.153580999998667,9.448982000001706,1.1097000000008848,8.743984000000637,2.3784909999958472,6.414080999995349,2.298520999996981,4.8211020000017015,4.009790999996767,4.0779919999986305,10.22391300000163
51.33881599999586,3.08001100000547,726.9223200000051,7.084102000000712,9.576483000004373,1.2151010000015958,8.849942000000738,2.606991000000562,7.115671999999904,2.420311000001675,4.938911999997799,4.335830999996688,4.409671000001254,10.34424399999989
50.5819960000008,4.58429199999955,744.6223250000039,4.267382000005455,9.945032999996329,1.4104310000038822,9.141391999997722,6.770592000000761,7.930003000001307,2.528510999996797,5.446321000003081,5.28538199999457,5.132921999997052,10.57723299999634
