prisma-findMany,prisma-findMany-filter-paginate-order,prisma-findMany-1-level-nesting,prisma-findFirst,prisma-findFirst-1-level-nesting,prisma-findUnique,prisma-findUnique-1-level-nesting,prisma-create,prisma-nested-create,prisma-update,prisma-nested-update,prisma-upsert,prisma-nested-upsert,prisma-delete
36.744232000084594,3.4879459999501705,386.8005230000708,3.0652549997903407,8.749790000030771,5.379463999997824,5.650197000009939,12.191638000076637,17.143509999848902,4.0869100000709295,8.530430000042543,7.051572999916971,7.635205999948084,10.087947000050917
32.90462399995886,3.6013470001053065,362.18876900011674,2.8248430001549423,6.960843000095338,2.275751000037417,6.0898680000100285,3.112193999812007,11.698524999897927,3.310685999924317,8.203698999946937,6.965943000046536,8.213408999843523,7.53006499982439
32.892725999932736,3.6085070001427084,357.38058699993417,4.680871999822557,25.612120000179857,2.746913000009954,6.054698999971151,3.5873169999103993,18.054906000150368,10.131277999840677,8.6732010000851,11.27003200002946,7.798287000041455,12.983700999990106
29.02143600001,3.5377969997934997,399.0941119999625,3.1941259999293834,9.365943999961019,3.2671950000803918,10.946872000116855,4.259129999903962,19.42047100001946,3.5825569999869913,10.28127899998799,17.901734999846667,9.793566999956965,17.380732000106946
33.244988000020385,3.3862059998791665,368.3866970001254,3.190195000031963,7.753166999900714,7.323795000091195,8.37949899979867,3.4688559998758137,13.179132000077516,3.3118950000498444,8.871121000032872,7.601404999848455,8.13118900009431,10.11470799986273
35.91872900002636,3.942638000007719,372.74887700006366,19.02633100003004,7.616375999990851,2.224760000128299,8.432389999972656,4.427241000114009,13.161690999986604,3.041834000032395,18.619568000081927,9.786116999806836,7.22137499996461,8.329039999982342
35.87262800009921,3.7764280000701547,350.9950859998353,2.7991040002088994,6.999812999973074,2.384870999958366,6.337469999911264,3.358085999963805,12.626849999884143,3.287044999888167,8.981041999999434,7.491584999952465,7.055134000023827,8.039377999957651
32.64105400000699,4.139008999802172,408.09464499983005,2.5196720000822097,14.02230599988252,2.732183000072837,22.06715500005521,4.944113000063226,13.632393999956548,3.05410399986431,9.778465999988839,8.570951000088826,7.615097000030801,10.911381999962032
29.381398000055924,3.330185999860987,340.15373399993405,15.641624999931082,12.815980999963358,2.967344000004232,12.790979000041261,4.390841000014916,20.845208999933675,4.749313000123948,10.592069999780506,12.550327999982983,8.839131999993697,14.272576999850571
32.942294999957085,5.424845000030473,409.78781299991533,5.081884999992326,11.608944999985397,2.99920399999246,10.694990999996662,4.836132999975234,12.5337990000844,4.531170999864116,9.660636000102386,7.789537000004202,7.416645999997854,8.920971999876201
32.66401499998756,4.387931000208482,381.7501199999824,6.984033999964595,8.722721999976784,2.4613320000935346,8.290838999906555,3.2605850000400096,11.93232600018382,2.8982929999474436,8.073318000184372,6.772272000089288,6.906082999892533,10.158558000111952
