typeorm-findMany,typeorm-findMany-filter-paginate-order,typeorm-findMany-1-level-nesting,typeorm-findFirst,typeorm-findFirst-1-level-nesting,typeorm-findUnique,typeorm-findUnique-1-level-nesting,typeorm-create,typeorm-nested-create,typeorm-update,typeorm-nested-update,typeorm-upsert,typeorm-nested-upsert,typeorm-delete
22.13871299987659,3.255495000164956,305.36372900009155,2.252220999915153,59.979709999868646,1.3016959999222308,14.72764000017196,6.409519000211731,5.168184000067413,2.147999999811873,4.945084000006318,5.787746999878436,6.306568999774754,6.637770999921486
27.583648999920115,2.8032619999721646,306.48906399984844,1.6092380001209676,24.935687000164762,3.3780459999106824,13.669003000017256,4.405959999887273,5.500295999925584,2.9604640000034124,5.041143000125885,5.253484999993816,6.348070000065491,7.048643999965861
36.43020000006072,2.6910329998936504,305.4165590000339,2.2545199999585748,21.74617199995555,1.5876470000948757,17.18530000001192,4.172370000043884,5.5467870000284165,2.2339210000354797,4.969682999886572,4.858312000054866,6.3275500000454485,6.577091000042856
23.22430899995379,2.495951000135392,308.89931500004604,2.516000999836251,25.91366200009361,1.3859360001515597,15.994064999977127,4.442689999938011,5.293404999887571,1.9757490002084523,4.912903000134975,4.936232999898493,6.357048999983817,7.286274000070989
22.640646000159904,3.0130039998330176,306.9653059998527,2.320771000115201,18.92000799998641,1.2437559999525547,10.718729000072926,4.452551000053063,5.25874499999918,2.261820999905467,6.43243100005202,6.24096899991855,6.921822000062093,7.106104000005871
31.532266999827698,29.631388999987394,430.137943000067,1.3450760000851005,18.856538000050932,1.2374859999399632,10.263118000002578,6.530131000094116,5.176624999847263,2.3218910000286996,5.128052999963984,5.280385000165552,6.632990999845788,7.122973000165075
22.919407000066712,2.7950740000233054,394.3339149998501,1.4831570000387728,49.418311999877915,4.690271999919787,20.778687000041828,5.417755000060424,6.809282000176609,2.26426999992691,5.319613999919966,6.414440999971703,6.554940999951214,17.93060400011018
24.42783399997279,3.7737879999913275,320.1631670000497,1.4383659998420626,39.10118200001307,1.2877660000231117,12.171956000151113,5.347784999990836,5.859916999936104,2.4019809998571873,5.651696000015363,5.102303999941796,6.944192999973893,8.783571999985725
22.51619499991648,3.4163770000450313,310.91733400011435,1.2562759998254478,18.727867999812588,1.1077960000839084,11.443344000028446,10.224306999938563,11.079682999989018,5.3952260001096874,7.460094999987632,7.8078159999568015,10.244267999893054,12.875040000071749
22.939146999968216,2.5333219999447465,314.3926500000525,1.4713169999886304,19.108830000041053,1.2365860000718385,11.730395999969915,5.616376999998465,5.042682999977842,2.362991000059992,5.043653999920934,4.883134000003338,6.454699999885634,6.797691999934614
